Record ID,AIM - Actionability Date,AIM - Company Notes,AIM - Direct Relationship,AIM - EBITDA Estimate,AIM - Ranking,AIM - Revenue Estimate,AIM - Top Prospect,Pipeline Opportunity,Company name,Company owner,AIM - Next Touch Date,AIM - Actionable Date,State/Region,City,Description,AIM - Known Ranking,FTE,Create Date,Last Modified Date,Associated Company,Associated Company IDs
18267084096,,,,,C,,,,Whitehats Cybertech,Jeffrey Bumb,,,UP,Noida Sector 12,"Whitehats Cybertech Pvt., Ltd. is a data security software product company. It offers on-demand application security, policy, and audit management. The company provides services to clients throughout the country.",,28,2023-11-29 10:58,2024-02-01 18:02,,
18267167668,,,,,A,,,,AcadiaSoft,Jeffrey Bumb,,,MA,Norwell,"AcadiaSoft, Inc. is a Financial Services company. It provides workflow and communication solutions for derivatives collateral management. The company offers AcadiaSoft Messaging Platform (AMPSM), a collateral messaging and workflow platform that facilitates and manages communications required for collateral calls for investment managers and broker or dealers.",,171,2023-11-29 10:58,2024-02-01 17:12,,
18267137924,,,No,,C,,,,Voovio Technologies,Jeffrey Bumb,,,TX,Houston,"Voovio Technologies US, Inc. creates 3D worlds out of conventional 2D images. The company also brings the real world to any screen and allows the users to navigate it seamlessly as if the users were in a video game. Its solutions, based on its patented technology, serve various verticals: Oil and Gas Industry, Transportation, Corporate Training, Defense, Corporate Marketing, and Licensing to OEMs.",,61,2023-11-29 10:58,2024-01-24 15:32,,
18267068720,,,,,C,,,,SafetySuite,Jeffrey Bumb,,,VIC,Melbourne,"C-Net Pty., Ltd. doing business as SafetySuite is an information technology services company. It provides health monitoring, risk analysis, workers' compensation, insurance claims, and litigation management services. The company provides its services to clients across the country.",,46,2023-11-29 10:58,2023-12-15 09:47,,
18267096409,,,No,,A,,,,Rapid Global,Jeffrey Bumb,2024-02-07,,SA,Adelaide,"Rapid Global Pty., Ltd. is a global company that continues to choose Rapid to support its compliance, safety, and risk management processes with its staff, contractors, and site visitors. The company provides e-learning, online inductions, contractor management software, site access control systems, incident and hazard reporting, preventative maintenance software, and visitor access systems. It focuses on risk and workforce management to improve work health and safety compliance.",,105,2023-11-29 10:58,2024-01-31 09:40,,
18267028137,,,,,B,,,,Behavox,Jeffrey Bumb,,,QC,Montreal,"Behavox, Ltd. provides compliance surveillance software. The company offers an employee monitoring and risk scoring system for the capital markets sector and Behavox Voice, a solution that enables organizations to process and analyze voice recordings through various new features, including multi-lingual functionality and Big Data analytics, Audio Processing, Natural Language Processing (NLP), Machine Learning, Artificial intelligence (AI), Trading data analysis, Compliance, People Analytics, CRM, Corporate Culture, MiFID II, and GDPR.",,190,2023-11-29 10:58,2024-01-16 09:07,,
18267075934,,,,,C,,,,Frontline Data Solutions,Jeffrey Bumb,2024-06-11,,TX,Sugar Land,"Frontline Data Solutions, Inc. develops and supports web-based EHS software products that enhance safety, productivity, and compliance with heavily-regulated and high-risk chemical, oil and gas, engineering, and manufacturing companies. The company provides web-based enterprise database software applications that enhance safety, productivity, and compliance with heavily regulated chemical, energy, oil, gas, and engineering or construction companies.",,31,2023-11-29 10:58,2024-01-11 17:08,,
18267150346,,,,,B,,,,Scanmarket,Jeffrey Bumb,,,82,Solbjerg,"Scanmarket A/S is a Software Development company that develops cloud-based sourcing and procurement solutions. Its products include eSourcing, eRFx, eAuction, a module for online price negotiations; and eLearning, online learning, and training solutions. The company offers platforms for spend analysis and contract management and provides consulting supplier sourcing and helpdesk support services. It serves across Denmark.",,46,2023-11-29 10:58,2023-12-15 09:47,,
18267061374,,2024E ARR of $15M. CEO looking to clean up the cap table and get old investors off the cap table. $100M EV expectations. Comfortable with a structured deal. Next step: Collecting financial materials.,Yes,,A,7,Yes,Yes,Congruity 360,Jeffrey Bumb,,2024-01-24,MA,Fall River,"Congruity 360, LLC is the provider of information technology services intended to offer infrastructure technology on a global scale. The company's information technology services include global logistics and global field support services, enabling information technology companies to successfully implement and integrate data centers and medical technology systems.",A,86,2023-11-29 10:58,2024-01-30 18:35,,
18267078953,,,,,C,,,,SBN,Jeffrey Bumb,,,CA,Berkeley,"Simple But Needed, Inc. (SBN) is a product suite that streamlines inspections, asset tracking, lockout/Tagout, and other critical operations by using mobile devices to efficiently capture in-field data. The company focuses on the nuts and bolts of business fundamental business needs like managing inventories and completing workplace inspections where mobile technology can make the business more effective and efficient. Its product suite is built to the most rigorous industry standards for system reliability, accuracy, and security. Its services or product are offered to clients that specialize in software platforms to track business assets etc.",,10,2023-11-29 10:58,2024-02-01 17:33,,
18267146641,,,,,B,,,,Datamyte,Jeffrey Bumb,,,MN,Minneapolis,"Datamyte, Inc. is a company that provides hardware and software-related quality management solutions. Its products include digital clipboards, data metrics and collectors, dimensional gages, and more. It caters to automotive, aerospace, pharmaceutical, and other sectors.",,83,2023-11-29 10:58,2023-12-15 09:47,,
18267075935,,,,,C,,,,iReportSource,Jeffrey Bumb,,,OH,Cincinnati,"iReportSource, Inc. is a company developing a mobile and web-based safety management system. It intends to allow businesses to optimize safety processes by providing training, incident reporting, audits, and risk assessment services, as well as offering analytics. The company offers its services in the area.",,15,2023-11-29 10:58,2023-12-15 09:50,,
18267085989,,,,,B,,,,Atlantic Training,Jeffrey Bumb,2024-06-10,,DE,Newark,"Atlantic Training, LLC is an E-Learning Providers company. It offers all-in-one safety management software that gives complete access to industry-specific training plus the ability to create courses. The company serves a range of industries like manufacturing, construction, transportation, general industry, and healthcare internationally.",,28,2023-11-29 10:58,2024-01-03 08:14,,
18267159072,,Services based business. ,,,Not Interesting,,,,Safety Resources,Jeffrey Bumb,,,IN,Indianapolis,"Safety Resources, Inc. is a national safety consulting firm. The company specializes in contract safety director services, construction site safety supervision and representation, workers' compensation assistance, and employee training. It offers its services to businesses and consumers within the area.",,49,2023-11-29 10:58,2024-01-11 17:19,,
18267103669,,Germany company,,,Not Interesting,,,,Klippa App,Jeffrey Bumb,2025-01-06,,GR,Groningen,"Klippa App BV is a software company. It offers data and AI consulting and AI-powered SaaS solutions for automating the client's administrative tasks and workflows based on documents and images. The company also offers solutions for scanning, expense management, invoice processing, KYC, loyalty, logistics, and back-office automation.",,107,2023-11-29 10:58,2023-12-15 09:50,,
18267063225,,,,,Not Interesting,,,,SAFETY TEK INDUSTRIES LLC,Jeffrey Bumb,,,CA,4000 FRUITVALE AVENUE UNIT 16 BAKERSFIELD,"Safety Tek Industries is a nationally recognized full-service provider of safety supplies, solutions and services. The company offers a diverse offering of safety services and supplies.",,1,2023-11-29 10:58,2023-12-15 09:50,,
18267082394,,,No,,C,,,,Knowledge City,Jeffrey Bumb,,,CA,Carlsbad,"Knowledge City, Inc. is an e-learning provider that takes training to a whole new level. It offers a learning management system and Online Education platform that delivers over 12,000 streaming, HD video tutorials in business, computer software, and safety compliance available 24/7 on any device.",,197,2023-11-29 10:58,2024-02-01 19:09,,
18267085990,,,,,C,,,,InspectAll Software,Jeffrey Bumb,,,GA,Atlanta,"InspectAll Software, LLC is an inspection management platform focusing on the use of mobile technologies to streamline the inspection process. The company's platform empowers users and teams to work in the field. It helps organizations run a standardized compliance program.",,9,2023-11-29 10:58,2023-12-15 09:50,,
18267155564,,,,,C,,,,MobileTec International,Jeffrey Bumb,,,FL,Tampa,"MobileTec International, Inc. is an innovator in the Public Safety industry. It offers Information Management Systems (Computer Aided Dispatch, GEO, Records Management System, and Jail Management System), Data Routing (Switch), and In Field Systems (MOBILE, ReportWriter, and GEO). The company serves customers within the area.",,69,2023-11-29 10:58,2023-12-15 09:50,,
18267063296,,,,,Not Interesting,,,,OnSite Software,Jeffrey Bumb,,,PA,Philadelphia,"OnSite Software, Inc. is a life safety and fire inspection software company. It specializes in fire sprinkler design software, support, data importing, consulting, custom reporting, and dashboard and report portals. The company offers its services to inspection companies in healthcare, educational, and industrial industries across Pennsylvania.",,3,2023-11-29 10:58,2023-12-15 09:50,,
18267089431,,Small. Follow up in 6 months.,,,C,,,,Tandem,Jeffrey Bumb,,,TX,Lubbock,"Tandem, LLC is a SaaS company that offers web-based applications. It is designed to manage the compliance burden of information security regulations and improve the security posture of each of its users.",,28,2023-11-29 10:58,2024-02-01 15:53,,
18267111050,,,,,Not Interesting,,,,FileThis,Jeffrey Bumb,,,CA,Mill Valley,"FileThis, Inc. operates as an IT service and IT Consulting. It also specializes in Mortgage and Loan Applications, Tax Preparation, Accounting and Bookkeeping, Legal Financial Disclosure, Online Bill Pay, and more.",,1,2023-11-29 10:58,2023-12-15 09:47,,
18267136017,,"Identity management, not as interesting of a sector.",,,B,,,,Avatier,Jeffrey Bumb,2024-03-12,,CA,Pleasanton,"Avatier Corp. is a technology company. It provides a system of records for businesses, workflows, and risk management of enterprises. The company provides its services to businesses and consumers across the United States, Ireland, Singapore, and Spain.",,39,2023-11-29 10:58,2023-12-15 09:50,,
18267146642,,,,,C,,,,Safety Unlimited,Jeffrey Bumb,2024-06-12,,CA,Simi Valley,"Safety Unlimited, Inc. is a leading provider of workplace safety resources. The company specializes in all areas of safety training, with an emphasis on environmental consulting and emergency response training. It does not only assist its customers with regulatory compliance training but also provides its students with the training it can really learn from and workplace safety.",,23,2023-11-29 10:58,2023-12-15 09:50,,
18267111049,,,No,,A,,,,Driveroo,Jeffrey Bumb,2024-02-06,,CA,Burlingame,"Driveroo, Inc. designs and develops innovative, technology-driven solutions for the automotive industry. The company's application combines a cloud-based AI engine along with the first On-Demand service connecting Consumers with local Certified Mechanics instantly for auto services. It analyzes millions of data points and known car issues and directs technicians to potential issues and safety recalls. It serves clients nationwide.",,45,2023-11-29 10:58,2024-01-29 12:30,,
18267125590,,,,,B,,,,Transparency-One,Jeffrey Bumb,,,MA,Boston,"Transparency-One SASU provides a platform that helps brand owners, manufacturers, and suppliers to discover, analyze, and monitor various suppliers, ingredients, and facilities in its entire supply chain. Its platform also offers online certifications and compliance tracking, tracking sensitive ingredients, recall management, and risk management solutions.",,24,2023-11-29 10:58,2024-01-31 14:40,,
18267130707,,,,,C,,,,Anvl,Jeffrey Bumb,2024-06-12,,OH,Cincinnati,"Anvl, Inc. is a computer software company. It offers a connected worker platform solutions to prepare, protect, and inspect how work gets done. The company provides its services to the manufacturing, field service, shop service, construction, energy, and utility industries.",,19,2023-11-29 10:58,2024-02-01 18:33,,
18267105463,,,No,,C,,,,Brainwave,Jeffrey Bumb,2025-01-06,,IDF,Asnieres-sur-Seine,"Brainwave GRC, Inc. is a European leading software vendor focused on Identity Analytics and intelligence. The company helps businesses to fight against cyber risks, and detect insider threats, and fraud with next-generation GRC solutions. Its brainwave strengthens IS security through a preventive and predictive analysis of the risks to which the company is exposed, wherever the applications and data are on-premise or in the cloud.",,37,2023-11-29 10:58,2024-01-17 14:15,,
18267109395,,,No,,B,,,,Serenity EHS,Jeffrey Bumb,2024-02-01,,CA,San Diego,"Serenity EHS, Inc. is a computer software company. It delivers Environmental, Health, Safety, and Sustainability outcomes on the ServiceNow platform and via the App Store. The company enables customers to natively integrate with its existing IT, HR, and GRC processes.",,116,2023-11-29 10:58,2024-01-25 13:50,,
18267167669,,,,,Not Interesting,,,,SafetySync,Jeffrey Bumb,,,AB,Calgary,"SafetySync Corp. is a comprehensive online software tool for managing safety programs. It provides compliance software and recognition programs that help small and medium-sized businesses create and maintain safe, aligned, and diligent workplaces.",,1,2023-11-29 10:58,2024-02-01 19:42,,
18267132432,,,,,B,,,,AlertEnterprise,Jeffrey Bumb,,,CA,Fremont,"AlertEnterprise, Inc. is a software development company that provides SaaS for cyber-physical security. It develops an asset governance platform, for identifying and classifying assets and airport security software, identity management, and credentialing system (IMCS). The company offers policy-based access control (PBAC), visitor management, and data analytics solutions. It serves in the B2B and SaaS space in the Tech market segments internationally including India.",,264,2023-11-29 10:58,2023-12-15 09:47,,
18267015197,,Met with the CEO. Potential add on for HammerTech. ,Yes,,C,,,,SafetyIQ,Jeffrey Bumb,2024-03-15,,WA,Dalyellup,"JESI Management Solutions Pty., Ltd. doing business as SafetyIQ Pty., Ltd. enables to safely and confidently manage a workforce that operates in high-risk environments. It provides real-time emergency alerts when a worker fails to check in at a scheduled time.",,36,2023-11-29 10:58,2024-01-21 19:07,,
18267152171,,Poor quality company. Stop outreach.,,,C,,,,Dynamatix,Jeffrey Bumb,,,ENG,Milton Keynes,"Dynamatix, Ltd. is a company that operates in the IT services and IT consulting industry. It specializes in risk, data, compliance, audit, and process automation management services.",,27,2023-11-29 10:58,2023-12-15 09:50,,
18267075936,,JB to advisor. Flattish revenue. Not looking for a capital partnership. Likely seeking a strategic exit at the right time. ,Yes,,B,10,,,EmpowerID,Jeffrey Bumb,,,OH,Dublin,"The Dot Net Factory, LLC doing business as EmpowerID is the all-in-one Identity Management and Cloud Security suite. It offers provisioning, single sign-on, and access governance coupled with an industry user experience. The company serves globally.",C,63,2023-11-29 10:58,2024-02-01 15:53,,
18267092792,,,,,B,,,,Sofvie,Jeffrey Bumb,,,ON,Lively,"Sofvie, Inc. is an information technology and services company. It offers risk management, data to compliance management services. It operates within the area.",,46,2023-11-29 10:58,2023-12-15 09:47,,
18267068722,,,,,Not Interesting,,,,Open Range,Jeffrey Bumb,,,FL,Jacksonville,"Open Range, LLC is a consulting or investment company. It focus on technology companies.",,1,2023-11-29 10:58,2024-02-01 17:19,,
18267072279,,,,,Not Interesting,,,,OpenIAM,Jeffrey Bumb,,,NY,Cortlandt Manor,"OpenIAM, LLC provides the most comprehensive identity and access management solution based on a professional open source model. The company operates a fully integrated Identity and Access Management platform which is being used by some of the largest companies in the world across a variety of industries including government, financial services, telecommunications, education, healthcare, manufacturing, publishing and retail.",,9,2023-11-29 10:58,2023-12-15 09:50,,
18267100034,,Looks like a small venture company. Company helps civil agents create policy. More GovTech than GRC.,No,,C,,,,Esper Regulatory Technologies,Jeffrey Bumb,,,TX,Austin,Cloud-based policy management software for government.,,38,2023-11-29 10:58,2024-02-01 19:04,,
18267130708,,,,,B,,,,GoAudits,Jeffrey Bumb,,,DE,Wilmington,"GoAudits, LLC is an online platform that allows companies to conduct mobile inspections to improve quality and safety standards. The company is a mobile app and complete solution for auditing and inspections to improve quality, safety, standards, and compliance.",,76,2023-11-29 10:58,2023-12-15 09:47,,
18267136018,,,No,,C,,,,Intellect,Jeffrey Bumb,2024-03-04,,CA,Los Angeles,"Interneer, Inc. doing business as Intellect is a software company that designs and develops Software-as-a-Service business process and workflow management software solutions. The Company's solutions allow clients to build mobile and enterprise applications. It provides professional support, training, and customer support services and serves construction, education, financial service, government, healthcare and life, manufacturing, retail, technology, and other industries. The company serves internationally.",,101,2023-11-29 10:58,2024-01-29 17:20,,
18267052690,,,,,C,,,,OneVizion,Jeffrey Bumb,,,GA,Marietta,"OneVizion, Inc. is a software development company that specializes in telecom enterprise software solutions. The company offers an application platform as a service that integrates three types of data required to manage a portfolio of projects and processes and enables users to capture and process data, schedule and forecast projects and programs, and automate workflows. It serves telecommunications, transportation, hospitality, energy, and retail industries as well as government organizations. The company serves clients nationwide.",,46,2023-11-29 10:58,2024-02-01 19:15,,
18267100035,,,,,C,,,,SDSpro,Jeffrey Bumb,,,AK,Anchorage,"SDSpro, LLC is an sds database and chemical management systems. Its products and services include comparison chart, classic, plusweb, enterprise le, enterprise, software as a service(saas), sdspro online, mobile data collector(mdc), master chemical index, sdsprovider & updating, onsite chemical inventory, sdspro training, data conversion, ghs sds authoring services, and custom development. The company offers its products and services to its customers worldwide.",,15,2023-11-29 10:58,2023-12-15 09:50,,
18267085991,,,,,C,,,,Droit Financial Technologies,Jeffrey Bumb,2024-06-10,,NY,New York City,"Droit Financial Technologies, LLC is a financial technology firm that provides pre-trade front office and post-trade compliance solutions for OTC derivative trading processes. The company offers messaging-based trading decision engines (ADEPT) as well as component Java libraries that can be integrated into native trading and compliance systems. It also serves customers worldwide.",,240,2023-11-29 10:58,2024-02-01 15:52,,
18267098268,,,,,Not Interesting,,,,Compliance Systems,Jeffrey Bumb,,,MI,Grand Rapids,"Compliance Systems, LLC is a provider of financial transaction technology and expertise. The company leads the market in providing dynamic compliance documentation and technology to effectively document deposit, IRA, and loan transactions in the financial services industry. ",,69,2023-11-29 10:58,2024-01-31 17:44,,
18265850189,,Have MK follow up. Nice size company with a product we know well in a space we are spending time in.,No,,A,,,,CONFORMiT,Jeffrey Bumb,2024-06-04,,QC,Chicoutimi,"CONFORMiT Technology, Inc. is a software development company that specializes in health, safety, and environmental management software that helps companies reduce the risk of accidents. It provides actionable insights for centralizing roles, responsibilities, corporate standards, environmental & safety data, and ESG. The company serves its clients across the country and internationally.",,72,2023-11-29 10:58,2024-01-31 10:38,,
18267089432,,,,,C,,,,Greenlight Guru,Jeffrey Bumb,,,IN,Indianapolis,"Soladoc, LLC doing business as Greenlight Guru designs and develops software solutions. The company offers document control and management, design control, quality management, and analytics solutions. It is a modern quality management software platform built exclusively for the unique needs of the medical device industry.",,191,2023-11-29 10:58,2024-01-23 09:43,,
18267120048,,IAM software,,,C,,,,StrongDM,Jeffrey Bumb,,,CA,Burlingame,"StrongDM, Inc. provides a platform to control access to various databases for employees, vendors, and cloud-based tools. Its platform also allows users to manage, create, and remove users, manage permissions, and store and clean databases.",,105,2023-11-29 10:58,2024-01-23 08:16,,
18267127309,,,,,B,,,,Inetco Systems,Jeffrey Bumb,2024-03-12,,BC,Vancouver,"Inetco Systems, Ltd. is a software company. The company offers INETCO Insight, an application performance management software solution for payment processors, banks, credit unions, independent automated teller machine (ATM) deployers, merchant acquirers, retailers, and card network providers. It serves customers in Canada.",,38,2023-11-29 10:58,2023-12-15 09:47,,
18267141394,,,,,B,,,,Trackonomy Systems,Jeffrey Bumb,,,CA,San Jose,"Trackonomy Systems, Inc. is a technology and solutions company with a breakthrough platform focused on enabling true end-to-end visibility and control across fragmented global supply chains driving toward an era of autonomous shipments across transportation, healthcare, industrial, manufacturing, safety, and security markets as well as logistics service providers. The company focused on disrupting the multi-trillion-dollar global logistics industry.",,129,2023-11-29 10:58,2024-01-30 13:59,,
18267130709,,,No,,C,,,,Square 9 Softworks,Jeffrey Bumb,2024-03-05,,CT,New Haven,"Square 9 Softworks, Inc. is a software solutions company. It designs and develops content integration, document workflow, data printing, automation, production scanning, equipment integration, and disaster recovery software. ",,74,2023-11-29 10:58,2024-01-25 16:35,,
18265850190,,,No,,A,,,,Ascent Technologies,Jeffrey Bumb,2024-02-06,,IL,Chicago,"Ascent Technologies, Inc. provides a cloud-based platform that helps financial services firms to keep businesses compliant. Its platform analyzes business activities, informs about potential compliance obligations, and assists in tracking and complying with relevant requirements.",,44,2023-11-29 10:58,2024-01-29 12:30,,
18267063297,,Less than 2M ARR. ,,,C,,,,Tuebora,Jeffrey Bumb,2024-12-12,,CA,Santa Clara,"Tuebora, Inc. is a start-up focused on addressing problems pertaining to Enterprise Governance, Risk, and Compliance from an Access perspective. The company has built a platform that is going to disrupt the IAM market. Its event-driven IAM technology built on analytics helps organizations of all sizes reap the benefits of IAM within weeks instead of months/years. It serves people around the United States.",,37,2023-11-29 10:58,2023-12-15 09:47,,
18267121994,,,Yes,,B,,No,,Avertro,Jeffrey Bumb,,,NSW,Sydney,"Avertro Pty., Ltd. is a cyber-why company. It develops a cloud-based platform intended to assist strategic cybersecurity leaders to manage the cyber business. ",B,22,2023-11-29 10:58,2024-01-18 13:57,,
18267127310,,,,,Not Interesting,,,,Imagewave,Jeffrey Bumb,,,TX,Leander,"Imagewave Corp. is a software company. It provides software solutions such as application hosting, SAAS, database consolidation, software integration, and training services. The company offers its services worldwide.",,0,2023-11-29 10:58,2024-01-31 14:42,,
18267153811,,,,,B,,,,PAN Software,Jeffrey Bumb,,,VIC,Forest Hill,"PAN Software Pty., Ltd. is a specialist information technology consultancy and product development company. It provides project management, business analysis, software development, testing, and specialist technical expertise to deliver successful software solutions.",,41,2023-11-29 10:58,2024-02-01 18:28,,
18267059631,,,,,B,,,,Sitemate Services,Jeffrey Bumb,,,NSW,Surry Hills,"Sitemate Services Pty., Ltd. operates a SaaS platform that enables companies in the industries to streamline projects, teams, forms, and photos. It provides streamlined document creation and management, tracking and recording, daily work and collaboration, and reporting and analytics. The company serves clients within the area.",,67,2023-11-29 10:58,2024-02-01 17:56,,
18267100037,,,,,B,,,,Gremlin,Jeffrey Bumb,,,CA,Covina,"Gremlin, Inc. is a software solutions company. The company provides a framework for real outages with an ever-growing library of attacks. It serves customers worldwide.",,69,2023-11-29 10:58,2024-02-01 18:33,,
18267137925,,"VC backed last round in 2022. Reach out in the new year given tough cold call with CEO in UK. Nice FTE size, complicated cap table.",No,,B,,,,Elliptic Enterprises,Jeffrey Bumb,2024-03-04,,ENG,London,"Elliptic Enterprises, Ltd. is a Financial Services company focused on preventing and detecting cryptocurrency crimes. It identifies an illicit activity, providing actionable intelligence to cryptocurrency companies, financial institutions, and government agencies. It operates in the financial services industry.",,182,2023-11-29 10:58,2024-01-26 09:43,,
18267139613,,,No,,A,,,,Locus Technologies,Jeffrey Bumb,2024-02-06,,CA,Mountain View,"Locus Technologies, Inc. is a software development company. It designs, develops, and delivers software solutions for environmental data management needs. The company also offers software solutions, which include environmental information management, environmental compliance, environmental health and safety, an executive dashboard, sustainability, GHG, and CSR.",,84,2023-11-29 10:58,2024-01-29 18:27,,
18265850191,,,No,,C,,,,HB NEXT,Jeffrey Bumb,2024-03-04,,GA,Lawrenceville,"HB NEXT Corp. provides an extensive array of safety and environmental compliance services to construction companies, public and private utilities, and numerous other industries. It has five operating business units: Consulting, Inspections, Training, Technology, and Utility Services.",,103,2023-11-29 10:58,2024-01-31 17:42,,
18267075937,,,,,Not Interesting,,,,Safety Hive,Jeffrey Bumb,,,CO,Arvada,"Safety Hive, LLC develops innovative and user-friendly software and mobile apps for safety management. The company creates a safer and more efficient workplace through the advancement of technology and changes in human behavior.",,1,2023-11-29 10:58,2023-12-15 09:50,,
18267125591,,,,,Not Interesting,,,,Systancia,Jeffrey Bumb,,,GES,Sausheim,"Systancia SA is a software publisher specializing in desktop and application virtualization and secures remote access solutions. The company has gradually become a leader on the European market for virtualization solutions, and cloud computing with a capacity for innovation that has placed it among the global leaders in this field.",,120,2023-11-29 10:58,2024-02-01 18:38,,
18267053340,,CEO looking for a strategic acquisition at 8x ARR. ,Yes,-1.2,C,1.5,,,Predictive Safety,Jeffrey Bumb,2024-06-12,,CO,Denver,"Predictive Safety SRP, Inc. develops a software suite for workplace safety, risk, and performance products for individuals, organizations, and industries. The company's products include Predictive Risk Intelligent Safety Module (PRISM), which provides a fatigue management system, predicts fatigue risks, and automates alerts; AlertMeter, which offers online tests for assessing human mental performance; and Predictive Compliance Software-as-a-Service, which provides instant predictive penalty calculation analytics, citation management and reporting, and inspector assessment data.",C,18,2023-11-29 10:58,2024-01-19 10:42,,
18267063299,,,No,,C,,,,Quantifind,Jeffrey Bumb,2025-01-08,,CA,Palo Alto,"Quantifind, Inc. is a data science establishment that provides an on-demand insight platform to help marketers explore, understand, and change the impact on revenue. It offers signum Analysis, which enables users to discover what and who drives the performance of a brand, category, and competitors. The company's algorithms extract signals from external, unstructured data by correlating it to private business data, such as sales data and customer records.",,75,2023-11-29 10:58,2024-01-17 14:17,,
18267063298,,,,,Not Interesting,,,,Skillcast,Jeffrey Bumb,,,ENG,City of London,"Skillcast Group plc is a software development company that helps companies create compliance awareness and inspire employees to act with integrity. It offers bespoke e-learning content development, libraries of ready-made courses, and a learning management system (LMS) that is specifically designed for compliance training. The company provides its services within the area.",,123,2023-11-29 10:58,2024-01-23 08:20,,
18267087677,,,,,Not Interesting,,,,ProcessUnity,Jeffrey Bumb,,,MA,Concord,"ProcessUnity, Inc. is a management software solutions company. It provides companies with the visibility and control needed to assess, measure, and mitigate risk. The company serves customers in the United States.",,174,2023-11-29 10:58,2023-12-15 09:50,,
18267091071,,Korean business,,,Not Interesting,,,,Somansa,Jeffrey Bumb,,,CA,San Jose,"Somansa Technologies, Inc. is a provider of data security and compliance solutions designed to protect valuable company information from leakage and help meet regulatory compliance requirements. The company serves its worldwide customers from large enterprise companies to small and medium-sized businesses in financial, healthcare, manufacturing, telecom or media, and government with a total DLP solution to monitor, prevent, and discover sensitive data in motion, emails, cloud, social media, and printing.",,38,2023-11-29 10:58,2023-12-15 09:50,,
18267112969,,,,,C,,,,Fischer International Identity,Jeffrey Bumb,,,FL,Naples,"Fischer International Identity, LLC provides identity management software for outsourced and on-premise environments. ",,69,2023-11-29 10:58,2023-12-15 09:50,,
18267112970,,CEO responded. In a good cash position with no plans to transact over the next few years. ,No,,C,,,,SEON Technologies,Jeffrey Bumb,2025-02-04,,ENG,London,"SEON Technologies, Ltd. is a computer networking products industry that provides an online fraud prevention platform that detects and stops fraud in real time through transactional data analysis. It offers a safer environment for online businesses, relying on the analysis of evaluated data by using masses of fraud inspection methods.",,247,2023-11-29 10:58,2024-01-23 08:21,,
18267065219,,,No,,C,,,,SiteDocs,Jeffrey Bumb,,,BC,Abbotsford,"SiteDocs Safety ULC doing business as SiteDocs offers a digital safety management system that allows moving the entire safety program from paper, clipboards, and filing cabinets to the iPad and web. It helps the client maintain the highest standard of safety possible, making the safety program more efficient, more effective, and significantly enhanced.",,135,2023-11-29 10:58,2023-12-15 15:03,,
18267077250,,Acquired by Veriforce.,,,Not Interesting,,,,ComplyWorks,Jeffrey Bumb,,,AB,Calgary,"ComplyWorks, Ltd. is a software company that provides supply chain risk management solutions. It offers business process analysis, compliance and workforce management, and asset monitoring. The company serves in Africa and the United States.",,70,2023-11-29 10:58,2023-12-15 09:50,,
18267157363,,,,,Not Interesting,,,,Arena Solutions,Jeffrey Bumb,,,MA,Boston,"Arena Solutions, Inc. provides product lifecycle management (PLM) solutions. The company offers software solutions for PLM, supply chain management, and enterprise integration including products for quality management, demand analysis, and business intelligence. It serves the industrial, consumer products, consumer electronics, transportation, and technology sector.",,201,2023-11-29 10:58,2024-01-05 14:25,,
18267164230,,,,,Not Interesting,,,,ZeraWare Safety Software,Jeffrey Bumb,,,NY,Buffalo,"Safety Management Services, Inc. doing business as ZeraWare Safety Software is a computer software company. It provides software to prevent accidents, track safety training, ensure OSHA compliance, and safety solutions for safety programs. It enables safety personnel to manage the five core components of a sound safety program: incident reporting, accident investigations, safety inspections, employee safety training, and OSHA injury record-keeping. It offers services to industrial sectors.",,1,2023-11-29 10:58,2024-02-01 15:47,,
18267085992,,Expense management compliance. Good company. Likely actionable soon given last round.,No,,C,,,,Oversight Systems,Jeffrey Bumb,2024-03-05,,GA,Atlanta,"Oversight Systems, Inc. develops software solutions for identifying fraud, misuse, and errors in business transactions and master data files for companies and institutions. The company offers continuous transaction monitoring, and a virtual analyst to combat fraud, misuse, and process errors in the areas of procure-to-pay, card spends and t and e, accounting and reporting, human resources and payroll, and order-to-cash.",,149,2023-11-29 10:58,2024-01-21 16:16,,
18267136019,,Raised in 2023. Touch base in June of 2024.,,,C,,,,BioCatch,Jeffrey Bumb,,,TA,Tel Aviv,"BioCatch, Ltd. is a digital identity company that delivers behavioral biometrics, analyzing human-device interactions to protect users and data. It offers an AI-driven platform and focuses on account opening and takeover protection, social engineering scam detection, as well as customer authentication.",,289,2023-11-29 10:58,2024-01-06 08:06,,
18267114797,,CEO asked to connect in the new year. ,,,B,,,,Featurespace,Jeffrey Bumb,,,ENG,Swavesey,"Featurespace, Ltd. is a Software Development company of an adaptive behavioral analytics platform designed to protect against threats of fraud and financial crime.",,392,2023-11-29 10:58,2023-12-22 13:26,,
18267080625,,,,,C,,,,CloudSDS,Jeffrey Bumb,,,CA,Los Angeles,"CloudSDS, Inc. is an Information Technology firm. It offers suites of solutions that focus on clients to reduce complexity and improve performance for business functions related to global environment health & safety (eh&s). Its products include sds management, chemical inventory management, and learning management systems. Its services include sds authoring, sds translation, sds e-binder build, sds updates, sds validation, and manage supplier service. The company serves clients internationally.",,3,2023-11-29 10:58,2023-12-15 09:50,,
